name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Kids School Bag Soft Backpack Cartoon Combo Mini Bag for for Girls Boys(Pack of 2),kids' fashion,School Bags,https://m.media-amazon.com/images/I/41b4wdMEQtL._AC_UL320_.jpg,https://www.amazon.in/School-Backpack-Cartoon-Combo-Girls/dp/B0B49JZMXS/ref=sr_1_2667?qid=1679220877&s=luggage&sr=1-2667,3.0,1,₹322,₹599
Fun Twist School Bag Panda Combo- Soft Bag Stuffed for Kids = Pink Panda with Blue Panda Bags Combo 40cm (15 Inch),kids' fashion,School Bags,https://m.media-amazon.com/images/I/41sd1hRnq0L._AC_UL320_.jpg,https://www.amazon.in/Twist-School-Panda-Combo-Stuffed/dp/B08WT7F38Z/ref=sr_1_2668?qid=1679220877&s=luggage&sr=1-2668,3.4,6,₹325,₹649
Lychee Bags Women's Blue Canvas Lucy Backpack,kids' fashion,School Bags,https://m.media-amazon.com/images/I/81Hy24yWOLL._AC_UL320_.jpg,https://www.amazon.in/Lychee-Bags-Womens-Canvas-Backpack/dp/B01LZA5O1Z/ref=sr_1_2669?qid=1679220877&s=luggage&sr=1-2669,4.2,349,₹799,"₹1,999"
ehuntz Spiderman (6 to 15 Years) Trolley/Travel Bag School Bag/Gift Bag (EH5036),kids' fashion,School Bags,https://m.media-amazon.com/images/I/81gMqUy5tJL._AC_UL320_.jpg,https://www.amazon.in/ehuntz-Spiderman-Trolley-Travel-School/dp/B0BHTRB6M6/ref=sr_1_2670?qid=1679220877&s=luggage&sr=1-2670,4.0,1,"₹1,787","₹2,999"
"Firefox Bikes Backpack 25 L, Techpack, White/Blue (23014)",kids' fashion,School Bags,https://m.media-amazon.com/images/I/81etNwe+75L._AC_UL320_.jpg,https://www.amazon.in/Firefox-Bikes-Backpack-Techpack-23014/dp/B09FQ6R452/ref=sr_1_2671?qid=1679220877&s=luggage&sr=1-2671,4.0,5,,"₹1,999"
HeartInk 25 ltrs (25 Cms)Backpack(HIKBTSSLBAG6-C_Coral),kids' fashion,School Bags,https://m.media-amazon.com/images/I/61rUtsapp4L._AC_UL320_.jpg,https://www.amazon.in/HeartInk-Bangtan-Theme-Leather-Siling/dp/B08P9G6XW8/ref=sr_1_2672?qid=1679220877&s=luggage&sr=1-2672,3.9,25,₹899,₹999
Eurostyle Stylish Brown/Beige Canvas 25 Liters Casual Backpack Bag (12012),kids' fashion,School Bags,https://m.media-amazon.com/images/I/91lGsmj1cHL._AC_UL320_.jpg,https://www.amazon.in/Eurostyle-12012-Canvas-Khaki-Backpack/dp/B00MFLY7G0/ref=sr_1_2673?qid=1679220877&s=luggage&sr=1-2673,3.5,5,₹931,"₹2,070"
JAISOM Trending and Stylish Preppy Style Fashion Women Girls Backpack | Korean Design | Chain | Travel | College | Office ...,kids' fashion,School Bags,https://m.media-amazon.com/images/I/21NjMII-oRL._AC_UL320_.jpg,https://www.amazon.in/JAISOM-Trending-Stylish-Backpack-leaf-bag-jetblk/dp/B0BN3LQ9TH/ref=sr_1_2674?qid=1679220877&s=luggage&sr=1-2674,,,₹348,₹699
"FunBlast Cartoon Bag for Kids - Bag for Pre-Schoolers Kids, Small Picnic Bag for Baby, Boys, Girls, Lightweight Miniature ...",kids' fashion,School Bags,https://m.media-amazon.com/images/I/61u-DVMO2zL._AC_UL320_.jpg,https://www.amazon.in/FunBlast-Cartoon-Bag-Kids-Pre-Schoolers/dp/B0BM61YCC4/ref=sr_1_2675?qid=1679220877&s=luggage&sr=1-2675,3.5,2,₹649,₹999
Dhariwal 45 Ltrs Travel Backpack (Teal),kids' fashion,School Bags,https://m.media-amazon.com/images/I/91PBBapKOTL._AC_UL320_.jpg,https://www.amazon.in/Dhariwal-Travel-Backpack-45L-BP-202/dp/B07YRS2MGJ/ref=sr_1_2676?qid=1679220877&s=luggage&sr=1-2676,4.0,66,"₹1,400","₹1,920"
