name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Cozy Baby Sleeping Bag, Stroller Footmuff, 5 Way Zippers Style for Baby Easy in&Out, Extension Footwear Fits Baby Grows,Fo...",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/51+Sl+XMsNL._AC_UL320_.jpg,https://www.amazon.in/Sleeping-Stroller-Footmuff-Extension-Multi-Function/dp/B078M5LKVR/ref=sr_1_5889?qid=1679220222&s=baby&sr=1-5889,4.7,360,,"₹9,450"
"Winter Outdoor Tour Waterproof Baby Infant Universal Stroller Sleeping Bag, Footmuff, Baby Bunting Bag.",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/5187r1jG4pL._AC_UL320_.jpg,https://www.amazon.in/Waterproof-Universal-Stroller-Adaptable-Strollers/dp/B078LW6JW6/ref=sr_1_5890?qid=1679220222&s=baby&sr=1-5890,4.7,201,,"₹10,765"
Manito Elegance Alpha Stroller Weather Shield/Rain Cover (Grey),toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61WTmyVS7tL._AC_UL320_.jpg,https://www.amazon.in/Manito-Elegance-Stroller-Weather-Shield/dp/B078CYGXJK/ref=sr_1_5891?qid=1679220222&s=baby&sr=1-5891,4.4,43,,"₹8,181"
"Badger Basket Wishes Oval Bassinet Full Length Leaf Skirt, White/Gray",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/91mZpBZk-0L._AC_UL320_.jpg,https://www.amazon.in/Badger-Basket-Wishes-Bassinet-Length/dp/B078B24GXH/ref=sr_1_5892?qid=1679220222&s=baby&sr=1-5892,4.6,"1,214",,"₹10,911.65"
"Wheel Cover, 8 Pcs/Set Dustproof Wheel Protection Case Baby Infant Stroller Pram Accessories (S)",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61j+y0nmzxL._AC_UL320_.jpg,https://www.amazon.in/Dustproof-Protection-Infant-Stroller-Accessories/dp/B0789LS3TP/ref=sr_1_5893?qid=1679220222&s=baby&sr=1-5893,2.5,6,,"₹3,819"
"Wheel Cover, 8 Pcs/Set Dustproof Wheel Protection Case Baby Infant Stroller Pram Accessories (L)",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/71zdjpOzxDL._AC_UL320_.jpg,https://www.amazon.in/Dustproof-Protection-Infant-Stroller-Accessories/dp/B0789KNPH4/ref=sr_1_5894?qid=1679220222&s=baby&sr=1-5894,2.5,6,,"₹3,040"
"Badger Basket Wishes Oval Bassinet Full Length Solid Skirt, White/Gray",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/71l6Ti57WSL._AC_UL320_.jpg,https://www.amazon.in/Badger-Basket-Wishes-Bassinet-Length/dp/B078964VKB/ref=sr_1_5895?qid=1679220222&s=baby&sr=1-5895,4.6,"1,214",,"₹10,757"
"Badger Basket Wishes Oval Bassinet Full Length Lantern Skirt, Gray/White",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/91mfzM3BP9L._AC_UL320_.jpg,https://www.amazon.in/Badger-Basket-Wishes-Bassinet-Lantern/dp/B07895D91D/ref=sr_1_5896?qid=1679220222&s=baby&sr=1-5896,4.6,"1,214",,"₹13,040"
"Dear Baby Gear Car Seat Canopy, Woodland Bear Moose Plaid, Minky Black",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/81xQT4OpaCL._AC_UL320_.jpg,https://www.amazon.in/Gear-Canopy-Woodland-Moose-Plaid/dp/B0786SF8J4/ref=sr_1_5897?qid=1679220222&s=baby&sr=1-5897,4.5,240,,"₹6,916"
"Dear Baby Gear Deluxe Car Seat Canopy, Owls, Multi Color/White Minky Dot",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/91pGh9Fg2vL._AC_UL320_.jpg,https://www.amazon.in/Gear-Deluxe-Canopy-Multi-Color/dp/B0785VBVRV/ref=sr_1_5898?qid=1679220222&s=baby&sr=1-5898,5.0,2,,"₹8,176"
WINGOFFLY Baby Stroller Pram Carrier Windproof Warm Blanket Baby Car Seat Cover with Clip (Green),toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61e-t553MQL._AC_UL320_.jpg,https://www.amazon.in/WINGOFFLY-Stroller-Carrier-Windproof-Blanket/dp/B0784QVS59/ref=sr_1_5899?qid=1679220222&s=baby&sr=1-5899,5.0,4,,"₹5,242"
"Kolcraft Cloud Plus Double Stroller, Red/Black",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/91DbZO8TAgL._AC_UL320_.jpg,https://www.amazon.in/Kolcraft-Lightweight-Stroller-5-Point-Extended/dp/B0781VL1WR/ref=sr_1_5900?qid=1679220222&s=baby&sr=1-5900,4.6,"1,731",,"₹43,563"
nordic by nature Detachable Stroller Organizer with Insulated Cup Holders | Universal fit with Adjustable Holders | Double...,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/810jJNpnCTL._AC_UL320_.jpg,https://www.amazon.in/Detachable-Organizer-Insulated-Universal-Adjustable/dp/B077XWFQ1W/ref=sr_1_5901?qid=1679220222&s=baby&sr=1-5901,4.2,21,,"₹3,338"
WINGOFFLY Baby Stroller Pram Carrier Windproof Warm Blanket Baby Car Seat Cover With Clip (Gray),toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/51ZziymqAVL._AC_UL320_.jpg,https://www.amazon.in/wingoffly-Stroller-Carrier-Windproof-Blanket/dp/B077SB5Y16/ref=sr_1_5902?qid=1679220222&s=baby&sr=1-5902,3.5,6,,"₹5,206"
Girls Reversible Minky Dot Stroller Blanket Yellow Paisley,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/81unRPeJuyL._AC_UL320_.jpg,https://www.amazon.in/Reversible-Stroller-Blanket-Yellow-Paisley/dp/B077NH4NRJ/ref=sr_1_5903?qid=1679220222&s=baby&sr=1-5903,,,,"₹4,621"
