name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
B2me Professional Hair Straightener Electric Comb Brush Nano 3 In 1 Straightening LCD Screen with Temperature Control Disp...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/614YUsvjVSL._AC_UL320_.jpg,https://www.amazon.in/Professional-Straightener-Electric-Straightening-Temperature/dp/B01700DN9C/ref=sr_1_3166?qid=1679215882&s=hpc&sr=1-3166,4.7,3,₹469,₹999
"Power Supply CHARGER for Epilator & Lady Shave Legs, Body & Face Fits by Braun (Non-Retail Packaging)",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/51rXaV1nWZL._AC_UL320_.jpg,https://www.amazon.in/CHARGER-Epilator-Braun-Non-Retail-Packaging/dp/B00SHK8Q8S/ref=sr_1_3167?qid=1679215882&s=hpc&sr=1-3167,4.5,78,,"₹3,999"
"Nature's Essence Gold Kit,525g Free WIZER Neon Pro Hair Straightner",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/41-e1hXfOlL._AC_UL320_.jpg,https://www.amazon.in/Natures-Essence-Gold-WIZER-Straightner/dp/B00S8WA25K/ref=sr_1_3168?qid=1679215882&s=hpc&sr=1-3168,5.0,2,"₹1,425","₹2,000"
Pick 'N' Save Feather King Eye Brow Hair Remover and Trimmer for Women (Silver) TR-Bio Feather King,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/41-e1hXfOlL._AC_UL320_.jpg,https://www.amazon.in/Pick-Save-Feather-Remover-Trimmer/dp/B08XB6CH7L/ref=sr_1_3337?qid=1679215885&s=hpc&sr=1-3337,1.0,1,₹298,₹499
"Wezdom StoreRetailer Hair Straightener Brush, Hair Straightening Iron Built with Comb, Fast Heating & 5 Temp Settings & An...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/31Ya6cnyyxL._AC_UL320_.jpg,https://www.amazon.in/StoreRetailer-Straightener-Straightening-Anti-Scald-Professional/dp/B0BL7BYHMF/ref=sr_1_3913?qid=1679215896&s=hpc&sr=1-3913,,,₹699,"₹1,999"
Buddies Cart 2 in 1 Hair Styler Hot Air Ion Dryer Brush Suitable for Curling Iron Hairs & Straightener with Professional N...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/31BSJbEasnL._AC_UL320_.jpg,https://www.amazon.in/Buddies-Suitable-Straightener-Professional-Negative/dp/B0BL12LVBZ/ref=sr_1_3914?qid=1679215896&s=hpc&sr=1-3914,,,₹810,"₹1,999"
"Maruti_Nandan_Enterprise Combo of Hair Dryer and 2 in 1 hair curler and straightener Beauty�Hair Care,Hair Styling Tools,H...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61FgXreTseL._AC_UL320_.jpg,https://www.amazon.in/Maruti_Nandan_Enterprise-straightener-Beauty%EF%BF%BDHair-Styling-Accessories/dp/B0BK9WVMLT/ref=sr_1_3915?qid=1679215896&s=hpc&sr=1-3915,,,₹690,"₹1,550"
"AncestorElectric Hair Straightener Comb for Women & Men, Hair Styler, Straightener Machine Brush/PTC Heating Electric Stra...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/51BMhI3SzzL._AC_UL320_.jpg,https://www.amazon.in/AncestorElectric-Hair-Straightener-Electric-Temperature/dp/B0BK683VLR/ref=sr_1_3916?qid=1679215896&s=hpc&sr=1-3916,,,₹489,₹999
Mini Professional Temperature Control Flat Iron Hair Straightener Hair Straightener for women For Girl dryer hair straight...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/31ax4pt2qoL._AC_UL320_.jpg,https://www.amazon.in/Professional-Temperature-Straightener-straightening-Straightner/dp/B0BJF5L7SW/ref=sr_1_3917?qid=1679215896&s=hpc&sr=1-3917,,,₹310,₹899
"PLASTO WORLD Electric Hair Straightener Comb for Women & Men, Hair Styler, Straightener Machine Brush Heating Electric Str...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/41cKpVbdCqL._AC_UL320_.jpg,https://www.amazon.in/PLASTO-WORLD-Electric-Straightener-Temperature/dp/B0BJ8NF71Q/ref=sr_1_3918?qid=1679215896&s=hpc&sr=1-3918,,,₹499,₹999
Mini Professional Temperature Control Flat Iron Hair Straightener Hair Straightener for women For Girl dryer hair straight...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/31ax4pt2qoL._AC_UL320_.jpg,https://www.amazon.in/Professional-Temperature-Straightener-straightening-Straightner/dp/B0BJ2T6686/ref=sr_1_3919?qid=1679215896&s=hpc&sr=1-3919,,,₹219,"₹1,299"
QUKTION NHC-522 Hair Straightener (Black) For Men And Women,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61OEEznGpwL._AC_UL320_.jpg,https://www.amazon.in/QUKTION-NHC-522-Straightener-Black-Women/dp/B0BJ219879/ref=sr_1_3920?qid=1679215896&s=hpc&sr=1-3920,,,₹299,₹999
SEM'S COLLECTION Simply Straight Ceramic Hair Straightener Brush (Multicolour),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61I6As4f-tL._AC_UL320_.jpg,https://www.amazon.in/COLLECTION-Straight-Ceramic-Straightener-Multicolour/dp/B0BHZPN2MB/ref=sr_1_3921?qid=1679215896&s=hpc&sr=1-3921,,,,
